5;coastal_bunker;3121.00;9.57;1613.00;-1.77;0
5;coastal_bunker;3130.00;9.50;1627.00;-1.82;0
5;coastal_bunker;3118.00;9.50;1612.00;-2.68;0
5;dockyard;3122.00;9.53;1614.00;-1.77;0
5;anti_air_building;3144.00;9.80;1607.00;4.48;0
5;anti_air_building;3134.00;9.70;1611.00;0.86;0
5;anti_air_building;3126.00;9.65;1614.00;3.52;0
5;synthetic_refinery;3126.00;9.70;1618.00;0.26;0
5;fuel_silo;3143.00;9.70;1613.00;2.93;0
5;radar_station;3132.00;9.70;1615.00;6.21;0
5;rocket_site;3134.00;10.30;1603.00;1.97;0
5;nuclear_reactor;3135.00;9.80;1606.00;4.99;0
6;arms_factory;2875.00;9.70;1538.00;5.96;0
6;arms_factory;2881.00;9.70;1540.00;2.34;0
6;arms_factory;2892.00;10.15;1539.00;3.90;0
6;arms_factory;2866.00;10.20;1537.00;1.74;0
6;arms_factory;2862.00;10.30;1537.00;4.40;0
6;arms_factory;2885.00;9.80;1536.00;0.79;0
6;industrial_complex;2880.00;9.70;1544.00;3.81;0
6;industrial_complex;2877.00;9.60;1544.00;0.19;0
6;industrial_complex;2869.00;9.65;1541.00;2.85;0
6;industrial_complex;2866.00;9.93;1535.00;4.41;0
6;industrial_complex;2883.00;9.70;1539.00;2.25;0
6;industrial_complex;2856.00;9.78;1538.00;3.46;0
6;air_base;2894.00;10.05;1540.00;1.30;0
6;naval_base;2849.00;9.50;1541.00;-2.68;8621
6;naval_base;2847.00;9.50;1540.00;-2.50;8621
6;naval_base;2872.00;9.60;1543.00;-3.14;8621
6;naval_base;2873.00;9.55;1544.00;-1.71;8621
6;bunker;2879.00;9.70;1545.00;1.31;0
6;bunker;2891.00;10.30;1535.00;3.97;0
6;bunker;2862.00;10.18;1534.00;1.81;0
6;bunker;2860.00;9.88;1540.00;4.47;0
6;bunker;2856.00;9.93;1535.00;6.03;0
6;bunker;2886.00;9.95;1540.00;2.41;0
6;bunker;2849.00;9.70;1535.00;0.26;0
6;bunker;2877.00;9.80;1536.00;0.36;0
6;bunker;2871.00;9.70;1540.00;4.48;0
6;bunker;2872.00;9.70;1535.00;0.86;0
6;coastal_bunker;2872.00;9.60;1543.00;-3.14;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.50;0
6;coastal_bunker;2849.00;9.60;1540.00;-2.68;0
6;coastal_bunker;2873.00;9.55;1544.00;-1.71;0
6;dockyard;2854.00;9.50;1543.00;-2.68;0
6;anti_air_building;2854.00;9.60;1542.00;4.99;0
6;anti_air_building;2881.00;9.70;1542.00;6.20;0
6;anti_air_building;2867.00;10.10;1538.00;4.04;0
6;synthetic_refinery;2873.00;9.70;1539.00;0.42;0
6;fuel_silo;2867.00;9.70;1532.00;3.44;0
6;radar_station;2872.00;9.70;1539.00;5.76;0
6;rocket_site;2879.00;9.70;1538.00;2.48;0
6;nuclear_reactor;2894.00;10.32;1538.00;0.32;0
7;arms_factory;2889.00;9.60;1562.00;3.90;0
7;arms_factory;2880.00;9.60;1572.00;1.74;0
7;arms_factory;2884.00;9.50;1566.00;4.40;0
7;arms_factory;2882.00;9.70;1574.00;0.79;0
7;arms_factory;2887.00;9.70;1570.00;3.81;0
7;arms_factory;2881.00;9.63;1564.00;0.19;0
7;industrial_complex;2876.00;9.70;1560.00;2.85;0
7;industrial_complex;2889.00;9.70;1571.00;4.41;0
7;industrial_complex;2874.00;9.68;1559.00;2.25;0
7;industrial_complex;2887.00;9.53;1564.00;3.46;0
7;industrial_complex;2882.00;9.60;1563.00;1.30;0
7;industrial_complex;2880.00;9.60;1572.00;2.86;0
7;air_base;2885.00;9.50;1566.00;5.52;0
7;naval_base;2882.00;9.50;1580.00;-2.94;2752
7;naval_base;2874.00;9.57;1560.00;-2.36;2775
7;naval_base;2877.00;9.50;1566.00;-2.36;2775
7;bunker;2877.00;9.70;1560.00;3.97;0
7;bunker;2893.00;9.50;1570.00;1.81;0
7;bunker;2885.00;9.50;1567.00;4.47;0
7;bunker;2887.00;9.60;1560.00;6.03;0
7;bunker;2879.00;9.70;1564.00;2.41;0
7;bunker;2884.00;9.68;1574.00;0.26;0
7;coastal_bunker;2882.00;9.50;1582.00;-2.94;0
7;coastal_bunker;2871.00;9.50;1558.00;-1.25;0
7;coastal_bunker;2879.00;9.50;1572.00;-2.36;0
7;dockyard;2886.00;9.50;1580.00;-2.94;0
7;anti_air_building;2877.00;9.70;1560.00;0.26;0
7;anti_air_building;2879.00;9.70;1563.00;2.93;0
7;anti_air_building;2889.00;9.50;1566.00;5.59;0
7;synthetic_refinery;2888.00;9.50;1564.00;1.97;0
7;fuel_silo;2885.00;9.65;1569.00;4.99;0
7;radar_station;2884.00;9.57;1570.00;2.10;0
7;rocket_site;2882.00;9.65;1567.00;4.04;0
7;nuclear_reactor;2881.00;9.70;1567.00;0.42;0
8;arms_factory;2899.00;11.25;1512.00;4.40;0
8;arms_factory;2900.00;10.85;1509.00;0.79;0
8;arms_factory;2902.00;11.00;1514.00;3.81;0
8;arms_factory;2905.00;10.82;1512.00;0.19;0
8;arms_factory;2897.00;11.07;1510.00;2.85;0
8;arms_factory;2900.00;11.18;1513.00;4.41;0
8;industrial_complex;2903.00;10.82;1510.00;2.25;0
8;industrial_complex;2903.00;10.82;1510.00;3.46;0
8;industrial_complex;2900.00;11.25;1514.00;1.30;0
8;industrial_complex;2900.00;11.00;1511.00;2.86;0
8;industrial_complex;2904.00;10.78;1509.00;5.52;0
8;industrial_complex;2900.00;11.32;1515.00;1.90;0
8;air_base;2896.00;11.55;1512.00;6.03;0
8;bunker;2900.00;10.90;1510.00;1.31;0
8;anti_air_building;2898.00;11.80;1517.00;3.97;0
8;anti_air_building;2898.00;11.15;1511.00;1.81;0
8;anti_air_building;2897.00;11.25;1511.00;4.47;0
8;synthetic_refinery;2900.00;11.48;1518.00;6.03;0
8;fuel_silo;2904.00;10.80;1511.00;2.41;0
8;radar_station;2901.00;11.07;1514.00;0.39;0
8;rocket_site;2898.00;11.73;1516.00;0.36;0
8;nuclear_reactor;2899.00;11.25;1512.00;4.48;0
9;arms_factory;3031.00;12.93;1499.00;3.81;0
9;arms_factory;3029.00;13.23;1499.00;0.19;0
9;arms_factory;3025.00;12.43;1512.00;2.85;0
9;arms_factory;3028.00;11.80;1508.00;4.41;0
9;arms_factory;3034.00;13.90;1497.00;2.25;0
9;arms_factory;3028.00;13.50;1502.00;3.46;0
9;industrial_complex;3026.00;12.00;1509.00;1.30;0
9;industrial_complex;3033.00;12.23;1513.00;2.86;0
9;industrial_complex;3031.00;12.10;1513.00;5.52;0
9;industrial_complex;3032.00;12.43;1500.00;1.90;0
9;industrial_complex;3028.00;12.25;1514.00;6.03;0
9;industrial_complex;3025.00;12.53;1514.00;1.31;0
9;air_base;3024.00;11.40;1522.00;3.97;0
9;bunker;3024.00;15.38;1499.00;1.81;0
9;bunker;3026.00;11.90;1508.00;4.47;0
9;bunker;3028.00;11.80;1508.00;6.03;0
9;bunker;3037.00;11.18;1525.00;2.41;0
9;bunker;3041.00;12.48;1515.00;0.26;0
9;bunker;3023.00;11.65;1522.00;0.36;0
9;anti_air_building;3038.00;12.35;1515.00;4.48;0
9;anti_air_building;3025.00;15.35;1498.00;0.86;0
9;anti_air_building;3041.00;11.53;1520.00;3.52;0
9;synthetic_refinery;3033.00;11.98;1505.00;0.26;0
9;fuel_silo;3031.00;11.90;1505.00;2.93;0
9;radar_station;3034.00;12.40;1511.00;6.21;0
9;rocket_site;3027.00;11.98;1506.00;1.97;0
9;nuclear_reactor;3039.00;11.30;1527.00;4.99;0
10;arms_factory;3109.00;10.00;1552.00;2.85;0
10;arms_factory;3116.00;9.80;1565.00;4.41;0
10;arms_factory;3129.00;9.80;1566.00;2.25;0
10;arms_factory;3131.00;10.05;1547.00;3.46;0
10;arms_factory;3121.00;9.98;1550.00;1.30;0
10;arms_factory;3123.00;9.90;1559.00;2.86;0
10;industrial_complex;3126.00;10.10;1548.00;5.52;0
10;industrial_complex;3135.00;9.80;1552.00;1.90;0
10;industrial_complex;3117.00;9.85;1564.00;6.03;0
10;industrial_complex;3129.00;9.82;1557.00;1.31;0
10;industrial_complex;3115.00;10.00;1551.00;3.97;0
10;industrial_complex;3123.00;9.90;1564.00;1.81;0
10;air_base;3120.00;9.95;1553.00;4.47;0
10;bunker;3127.00;10.15;1547.00;6.03;0
10;bunker;3120.00;9.90;1556.00;2.41;0
10;bunker;3114.00;9.95;1549.00;0.26;0
10;bunker;3130.00;9.80;1562.00;0.36;0
10;bunker;3115.00;9.93;1560.00;4.48;0
10;bunker;3119.00;10.00;1552.00;0.86;0
10;bunker;3138.00;9.80;1549.00;3.52;0
10;anti_air_building;3111.00;10.00;1551.00;0.26;0
10;anti_air_building;3124.00;10.00;1551.00;2.93;0
10;anti_air_building;3117.00;10.00;1553.00;5.59;0
10;synthetic_refinery;3131.00;10.10;1546.00;1.97;0
10;fuel_silo;3129.00;9.80;1560.00;4.99;0
10;radar_station;3125.00;9.90;1555.00;2.10;0
10;rocket_site;3130.00;10.07;1547.00;4.04;0
10;nuclear_reactor;3126.00;9.90;1555.00;0.42;0
11;arms_factory;3198.00;10.32;1625.00;2.25;0
11;arms_factory;3188.00;10.00;1620.00;3.46;0
11;arms_factory;3192.00;10.30;1634.00;1.30;0
11;arms_factory;3206.00;10.32;1641.00;2.86;0
11;arms_factory;3193.00;10.30;1639.00;5.52;0
11;arms_factory;3185.00;9.75;1628.00;1.90;0
11;industrial_complex;3203.00;9.80;1629.00;6.03;0
11;industrial_complex;3181.00;9.80;1634.00;1.31;0
11;industrial_complex;3200.00;9.90;1635.00;3.97;0
11;industrial_complex;3192.00;10.30;1650.00;1.81;0
11;industrial_complex;3189.00;9.85;1615.00;4.47;0
11;industrial_complex;3198.00;10.25;1637.00;6.03;0
11;air_base;3182.00;9.70;1623.00;2.41;0
11;bunker;3213.00;10.50;1633.00;0.26;0
11;bunker;3194.00;10.40;1620.00;0.36;0
11;bunker;3189.00;10.30;1649.00;4.48;0
11;bunker;3209.00;10.50;1629.00;0.86;0
11;bunker;3204.00;10.40;1642.00;3.52;0
11;bunker;3187.00;10.30;1634.00;0.26;0
11;bunker;3188.00;9.80;1608.00;2.93;0
11;bunker;3188.00;9.80;1622.00;5.59;0
11;bunker;3197.00;10.35;1638.00;1.97;0
11;bunker;3215.00;10.48;1629.00;4.99;0
11;anti_air_building;3183.00;9.70;1626.00;6.20;0
11;anti_air_building;3214.00;10.50;1635.00;4.04;0
11;anti_air_building;3184.00;10.18;1632.00;0.42;0
11;synthetic_refinery;3213.00;10.43;1629.00;3.44;0
11;fuel_silo;3194.00;10.30;1648.00;4.64;0
11;radar_station;3197.00;9.85;1631.00;3.51;0
11;rocket_site;3195.00;10.40;1624.00;0.32;0
11;nuclear_reactor;3187.00;9.82;1621.00;0.43;0
12;arms_factory;3228.00;10.40;1678.00;1.30;0
12;arms_factory;3218.00;10.53;1666.00;2.86;0
12;arms_factory;3202.00;10.35;1665.00;5.52;0
12;arms_factory;3189.00;9.80;1684.00;1.90;0
12;arms_factory;3207.00;10.30;1684.00;6.03;0
12;arms_factory;3225.00;10.40;1667.00;1.31;0
12;industrial_complex;3209.00;10.60;1671.00;3.97;0
12;industrial_complex;3192.00;10.28;1681.00;1.81;0
12;industrial_complex;3196.00;10.28;1665.00;4.47;0
12;industrial_complex;3215.00;10.50;1674.00;6.03;0
12;industrial_complex;3205.00;10.53;1669.00;2.41;0
12;industrial_complex;3204.00;10.30;1686.00;0.26;0
12;air_base;3205.00;10.30;1683.00;0.36;0
12;naval_base;3187.00;9.50;1678.00;-1.57;1885
12;naval_base;3187.00;9.50;1673.00;-1.89;1885
12;bunker;3203.00;10.30;1683.00;3.52;0
12;bunker;3197.00;10.30;1675.00;0.26;0
12;bunker;3219.00;10.50;1669.00;2.93;0
12;bunker;3190.00;9.85;1678.00;5.59;0
12;bunker;3206.00;10.38;1677.00;1.97;0
12;bunker;3203.00;10.30;1666.00;4.99;0
12;bunker;3218.00;10.23;1660.00;6.20;0
12;bunker;3224.00;10.40;1674.00;4.04;0
12;bunker;3210.00;10.40;1677.00;0.42;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1673.00;-1.89;0
12;dockyard;3187.00;9.50;1676.00;-1.89;0
12;anti_air_building;3202.00;10.30;1659.00;0.32;0
12;anti_air_building;3194.00;10.30;1676.00;0.43;0
12;anti_air_building;3225.00;10.35;1671.00;4.55;0
12;synthetic_refinery;3212.00;10.50;1663.00;0.93;0
12;fuel_silo;3203.00;10.23;1665.00;2.49;0
12;radar_station;3210.00;10.55;1674.00;0.11;0
12;rocket_site;3204.00;10.30;1679.00;2.99;0
12;nuclear_reactor;3215.00;10.35;1661.00;4.20;0
13;arms_factory;3195.00;9.70;1721.00;5.52;0
13;arms_factory;3197.00;9.80;1717.00;1.90;0
13;arms_factory;3185.00;9.70;1709.00;6.03;0
13;arms_factory;3219.00;10.40;1713.00;1.31;0
13;arms_factory;3205.00;10.00;1715.00;3.97;0
13;arms_factory;3228.00;9.60;1712.00;1.81;0
13;industrial_complex;3226.00;9.78;1718.00;4.47;0
13;industrial_complex;3205.00;9.68;1723.00;6.03;0
13;industrial_complex;3229.00;9.70;1717.00;2.41;0
13;industrial_complex;3200.00;10.30;1711.00;0.26;0
13;industrial_complex;3193.00;10.05;1715.00;0.36;0
13;industrial_complex;3202.00;10.30;1710.00;4.48;0
13;air_base;3192.00;9.70;1718.00;0.86;0
13;naval_base;3169.00;9.50;1712.00;-1.82;1660
13;naval_base;3160.00;9.55;1702.00;-4.47;1885
13;naval_base;3185.00;9.50;1721.00;-2.90;1660
13;naval_base;3175.00;9.50;1707.00;-0.98;1885
13;naval_base;3217.00;9.68;1724.00;-3.34;1434
13;naval_base;3157.00;9.50;1712.00;-1.57;2107
13;naval_base;3238.00;9.55;1721.00;-3.46;1434
13;naval_base;3200.00;9.60;1723.00;-2.36;1660
13;naval_base;3233.00;9.55;1722.00;-3.52;1434
13;bunker;3184.00;9.70;1714.00;3.44;0
13;bunker;3189.00;10.05;1711.00;4.64;0
13;bunker;3209.00;10.40;1708.00;2.48;0
13;bunker;3229.00;9.55;1712.00;0.32;0
13;bunker;3195.00;10.30;1711.00;0.43;0
13;bunker;3203.00;9.70;1717.00;4.55;0
13;bunker;3230.00;9.70;1717.00;0.93;0
13;bunker;3178.00;9.65;1708.00;2.49;0
13;bunker;3164.00;9.70;1700.00;5.15;0
13;bunker;3215.00;9.70;1724.00;2.99;0
13;bunker;3192.00;9.73;1717.00;4.20;0
13;bunker;3233.00;9.65;1716.00;0.94;0
13;bunker;3155.00;9.55;1709.00;3.60;0
13;coastal_bunker;3157.00;9.55;1702.00;-4.47;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.47;0
13;coastal_bunker;3229.00;9.55;1722.00;-3.52;0
13;coastal_bunker;3237.00;9.55;1721.00;-3.46;0
13;coastal_bunker;3168.00;9.50;1712.00;-1.82;0
13;coastal_bunker;3204.00;9.50;1726.00;-2.36;0
13;coastal_bunker;3156.00;9.50;1707.00;-1.57;0
13;coastal_bunker;3186.00;9.50;1722.00;-2.90;0
13;coastal_bunker;3217.00;9.53;1725.00;-3.34;0
13;dockyard;3151.00;9.50;1690.00;-1.21;0
13;anti_air_building;3184.00;9.70;1706.00;1.10;0
13;anti_air_building;3189.00;9.98;1714.00;5.22;0
13;anti_air_building;3186.00;9.70;1718.00;3.06;0
13;synthetic_refinery;3209.00;10.38;1707.00;3.16;0
13;fuel_silo;3238.00;9.82;1718.00;1.00;0
13;radar_station;3196.00;10.30;1707.00;3.54;0
13;rocket_site;3216.00;9.70;1723.00;0.05;0
13;nuclear_reactor;3204.00;9.70;1720.00;1.61;0
14;arms_factory;2781.00;9.70;1477.00;6.03;0
14;arms_factory;2780.00;9.70;1481.00;1.31;0
14;arms_factory;2774.00;9.70;1474.00;3.97;0
14;arms_factory;2780.00;9.60;1466.00;1.81;0
14;arms_factory;2785.00;10.13;1484.00;4.47;0
14;arms_factory;2770.00;10.05;1482.00;6.03;0
14;industrial_complex;2780.00;9.65;1463.00;2.41;0
14;industrial_complex;2771.00;9.95;1475.00;0.26;0
14;industrial_complex;2782.00;9.70;1456.00;0.36;0
14;industrial_complex;2771.00;9.70;1465.00;4.48;0
14;industrial_complex;2776.00;9.80;1483.00;0.86;0
14;industrial_complex;2780.00;9.70;1477.00;3.52;0
14;air_base;2785.00;9.70;1467.00;0.26;0
14;naval_base;2774.00;9.50;1459.00;-1.71;8546
14;naval_base;2762.00;9.50;1468.00;-0.46;8546
14;naval_base;2774.00;9.50;1464.00;-0.79;8546
14;naval_base;2776.00;9.50;1489.00;-3.34;2871
14;naval_base;2769.00;9.53;1490.00;-3.14;2871
14;bunker;2768.00;9.73;1472.00;4.04;0
14;bunker;2771.00;9.80;1485.00;0.42;0
14;bunker;2776.00;9.60;1459.00;3.44;0
14;bunker;2780.00;9.70;1470.00;4.64;0
14;bunker;2786.00;9.82;1478.00;2.48;0
14;bunker;2783.00;9.70;1471.00;0.32;0
14;bunker;2768.00;9.80;1485.00;0.43;0
14;coastal_bunker;2773.00;9.50;1460.00;-1.71;0
14;coastal_bunker;2777.00;9.50;1489.00;-3.34;0
14;coastal_bunker;2778.00;9.50;1463.00;-0.79;0
14;coastal_bunker;2764.00;9.50;1471.00;-0.46;0
14;coastal_bunker;2767.00;9.60;1488.00;-3.14;0
14;dockyard;2764.00;9.50;1470.00;-0.46;0
14;anti_air_building;2773.00;9.88;1479.00;0.94;0
14;anti_air_building;2787.00;9.70;1468.00;3.60;0
14;anti_air_building;2781.00;9.70;1472.00;6.26;0
14;synthetic_refinery;2784.00;9.70;1465.00;4.10;0
14;fuel_silo;2788.00;10.38;1482.00;5.66;0
14;radar_station;2777.00;9.70;1473.00;2.59;0
14;rocket_site;2783.00;9.65;1461.00;4.71;0
14;nuclear_reactor;2768.00;10.03;1474.00;2.55;0
15;arms_factory;2827.00;9.82;1511.00;3.97;0
15;arms_factory;2819.00;9.68;1514.00;1.81;0
15;arms_factory;2820.00;9.85;1501.00;4.47;0
15;arms_factory;2813.00;10.05;1499.00;6.03;0
15;arms_factory;2822.00;9.80;1501.00;2.41;0
15;arms_factory;2790.00;10.00;1501.00;0.26;0
15;industrial_complex;2781.00;9.57;1504.00;0.36;0
15;industrial_complex;2791.00;9.98;1501.00;4.48;0
15;industrial_complex;2788.00;11.07;1491.00;0.86;0
15;industrial_complex;2788.00;11.07;1495.00;3.52;0
15;industrial_complex;2789.00;11.28;1491.00;0.26;0
15;industrial_complex;2825.00;9.88;1502.00;2.93;0
15;air_base;2794.00;10.53;1500.00;5.59;0
15;naval_base;2787.00;9.57;1505.00;-3.39;2847
15;naval_base;2824.00;9.60;1515.00;-2.55;12389
15;naval_base;2778.00;9.50;1511.00;-3.39;2847
15;naval_base;2809.00;9.50;1507.00;-1.57;2847
15;naval_base;2806.00;9.55;1503.00;-2.90;2847
15;naval_base;2782.00;9.50;1495.00;-2.16;2871
15;naval_base;2799.00;9.60;1503.00;-3.39;2847
15;bunker;2826.00;9.70;1514.00;2.48;0
15;bunker;2813.00;9.50;1507.00;0.32;0
15;bunker;2786.00;10.18;1501.00;0.43;0
15;bunker;2796.00;11.45;1488.00;4.55;0
15;bunker;2797.00;10.55;1500.00;0.93;0
15;bunker;2812.00;10.30;1495.00;2.49;0
15;bunker;2784.00;9.70;1506.00;5.15;0
15;bunker;2787.00;10.93;1491.00;2.99;0
15;bunker;2805.00;9.70;1502.00;4.20;0
15;bunker;2832.00;9.80;1505.00;0.94;0
15;bunker;2825.00;10.07;1497.00;3.60;0
15;bunker;2816.00;10.10;1496.00;6.26;0
15;bunker;2824.00;9.80;1505.00;4.10;0
15;bunker;2786.00;10.60;1492.00;5.66;0
15;bunker;2815.00;9.95;1484.00;2.05;0
15;coastal_bunker;2785.00;9.55;1508.00;-3.39;0
